经典电影理论导论,文化,电影,[美]达德利·安德鲁,35.00元,2013-10,世界图书出版公司,8.9,(1258人评价),◎美国电影理论家、耶鲁大学电影中心创建者达德利·安德鲁经典力作◎自1983年台湾出版陈国富先生翻译的中文繁体版以来，首次发行中文简体版◎清晰透彻地挖掘经...
幕后,文化,电影,[英]玛丽·艾伦·马克、MaryEllenMark,228.00元,2022-2,四川美术出版社,9.4,(23人评价),传奇女性摄影大师玛丽·艾伦·马克四十年好莱坞经典片场实录黑白质感影像，捕捉每一个成就伟大电影的时刻蒂姆·伯顿、科波拉等大导演，亲笔撰写回忆文章马龙·...
王家卫的电影世界,文化,电影,[马来]张建德,60.00,2021-3,北京大学出版社,7.9,(975人评价),《王家卫的电影世界》是系统论述香港导演王家卫的开先河之作，作者在回顾王家卫职业生涯的同时，又深入分析了其迄今为止的电影创作。此外，作者还将王家卫拍摄的广告、...
建造:结构工程背后的故事,文化,建筑,[印]罗玛·阿格拉瓦尔,60.00元,2022-4,北京联合出版公司,8.5,(13人评价),◎编辑推荐百米高楼晃动导致集体恐慌高层爆炸导致大楼大面积坍塌双子塔被撞之后由火灾引发的多米诺悲剧……新加坡对雨水的回收利用从达尔文树皮蛛身上获得...
建筑也可以很好玩：欧洲篇:从古希腊到文艺复兴,文化,建筑,密小斯,59.80,机械工业出版社,密小斯,8.1,(1031人评价),本书用活泼的语言、漫画的形式，结合历史故事，使读者从整体上可以快速了解整个欧洲建筑的发展历史，包括西方建筑的老祖宗为什么在古希腊，罗马角斗场是否是帝国的维稳...
认识建筑,文化,建筑,[美]罗伯特·麦卡特、[芬]尤哈尼·帕拉斯玛,198.00元,2020-6,湖南美术出版社,9.0,(679人评价),全球首部以体验为核心的建筑类入门读物精选五千年来72座建筑典范，开启环球云游建筑之旅👩编辑推荐🌟以体验为核心，提供理解建筑的绝佳途径两位作者均为执...
穿墙透壁:剖视中国经典古建筑,文化,建筑,李乾朗,118.00元,2009-10,广西师范大学出版社,9.2,(2278人评价),《穿墙透壁:剖视中国经典古建筑》为作者二十年来中国古建筑考察的心得总结。涵盖神灵殿堂、帝王国度、众生居所三个主要面向、十六大类建筑，深入探索五十一座经典个案...
华夏意匠:中国古典建筑设计原理分析,文化,建筑,李允鉌,100.00元,2005-5-1,天津大学出版社,9.2,(2448人评价),本书作者李允鉌通过多年潜心研究中国建筑设计传统、长期实地考察东西方建筑，博览中外建筑经典，验证了中国古代存在具有中国民族与地理环境特色的建筑与规划理论，其中...
建筑的故事,文化,建筑,[英]帕特里克·狄龙著、[英]斯蒂芬·比斯蒂绘,168.00元,2020-1,北京联合出版公司,8.8,(1101人评价),一部手绘全球建筑史：普利策奖获奖作者为你讲述建筑的前世今生；剖面图大师图解16座传世建筑。◎编辑推荐☆普利策奖获奖作者与剖面图大师联袂创作该书作...
贝聿铭全集,文化,建筑,[美]菲利普·朱迪狄欧、[美]珍妮特·亚当斯·斯特朗,238.00元,2021-1,北京联合出版公司,9.4,(251人评价),贝聿铭工作室同事撰文，图文并茂展现其各时期代表作和思想唯一得到贝聿铭生前认可并亲自作序的作品全集贝氏同事兼学生林兵审校并作序推荐全新译本，增添多幅照片...
图像中国建筑史,文化,建筑,梁思成,56.00元,2011-1,生活·读书·新知三联书店,9.3,(1100人评价),一本理解中国古代建筑有机结构的入门读物。借助古建筑典型的实例照片和图解，阐释中国古建筑结构体系在三十个世纪中的发展及形制的演变——孕育并发祥于史前时期，发育...
西方建筑史:从远古到后现代（原书第2版）,文化,建筑,[美]马文·特拉亨伯格（MarvinTrachtenberg）伊莎贝尔·海曼（IsabelleHyman）,298.00元,2011-6,机械工业出版社,9.0,(173人评价),《西方建筑史:从远古到后现代(原书第2版)》介绍了欧美史前到近现代时期主要的建筑风格和主题，以其深刻、独到的视角介绍了建筑历史结构和当代伟大建筑，旨在帮助学...
交往与空间,文化,建筑,[丹麦]扬·盖尔,27.00元,2002-10,中国建筑工业出版社,8.7,(3824人评价),《交往与空间》这本书着重从人及其活动对物质环境的要求这一角度来研究和评价城市和居住区中公共空间的质量，在从住宅到城市的所有空间层次上详尽地分析了吸引人们到公...
中国建筑史,文化,建筑,梁思成,65.00元,2011-1,生活·读书·新知三联书店,9.1,(1596人评价),梁思成，中国“第一个用现代科学方法研究中国古代建筑的学者”；《中国建筑史》，第一部由中国人自己编写的公正权威的中国建筑史。阐明中国建筑的特征，对每一时期的现...
中国古代建筑史,文化,建筑,刘敦桢,52.00元,2008-8-1,中国建筑工业出版社,9.1,(1314人评价),本书是一本关于中国古代建筑历史的理论著作，简要而系统地叙述了我国古代建筑的发展和成就，并引证了大量的文献资料和实物记录。我国是一个地大物博，历史悠久的文明...
尧风舜雨:元大都规划思想与古代中国,文化,建筑,王军,288.00元,2022-3,生活·读书·新知三联书店,8.7,(17人评价),尧风舜雨，代表了千百年来中国人民对太平盛世的向往，而古代中国的营建与规划，其思想正在于达致这一理想。本书以中国古代典籍为理论基础，以中国天文考古学为研究方...
建筑也可以很好玩：欧洲篇:从古典主义到近现代,文化,建筑,密小斯,59.80,机械工业出版社,密小斯,7.7,(459人评价),本书用活泼的语言、漫画的形式，结合历史故事，使读者可以从整体上快速了解整个欧洲建筑的发展历史，包括古典主义和洛可可是怎么双双出现在法国的，近代第一建筑是否只...
小家大变局,文化,建筑,逯薇,88,2022-5,中信出版集团,8.8,(353人评价),中国人新居住方式教科书，相信你看完一定想把家砸了重装！有别于《小家，越住越大》系列以空间作为划分标准，逯薇基于自己近20年住宅设计及居住研究经验，从居住空...
20世纪世界建筑史,文化,建筑,威廉J•R•柯蒂斯,180.00元,2011-12-1,中国建筑工业出版社,9.4,(164人评价),《20世纪世界建筑史》作者采用一种整体的方式，融合了实践、美学和社会等多个维度——但是其重点仍然是在艺术的形式与象征层面。《20世纪世界建筑史》处理的是如何...
木骨禅心,文化,建筑,王南,36.00,2018-9,新星出版社,9.1,(588人评价),本书是“建筑史诗”系列的最新作品。“建筑史诗”由建筑学者王南撰写，拟出版四卷二十四本（本书为第九本），内容涉及汉、唐、宋、元、明、清、东西罗马、中世纪、文艺...
建筑：形式、空间和秩序,文化,建筑,程大锦,80.00元,2005-5,天津大学出版社,8.9,(3207人评价),本书自出版以来广受好评，历经三十多年皆畅销不坠，是各个时代的建筑人共同的案头读物，被誉为“建筑专业的圣经”。许多建筑师、建筑专业师生皆从本书中获得重要启发。...
秋园,文化,回忆录,杨本芬,38.00元,2020-6,北京联合出版公司,9.0,(40579人评价),听八旬奶奶讲述她和妈妈的故事。1914年，世上有了“秋园”这个人。1918年，汉语有了“她”这个字。秋园，她来过，挣扎过，绝望过，幸福过。今天，她80岁的...
昨日的世界:一个欧洲人的回忆,文化,回忆录,[奥]斯特凡·茨威格,49.00元,2018-7,上海译文出版社,9.5,(7346人评价),"《昨日的世界》是奥地利作家斯特凡•茨威格创作的自传体文学作品,写于1939年至1941年间，是茨威格在临终前被迫流亡的日子里完成的。在茨威格离世以后，于19..."
我本芬芳,文化,回忆录,杨本芬,39.80,2022-2-1,北京联合出版公司,8.3,(6604人评价),世界看不见我，但我看见我。中国式婚姻里，还有多少看不见的女人？继《秋园》《浮木》后，八旬奶奶讲述六十年婚姻故事，写尽那些无人知晓的伤痛与困惑，带给万千女性共...
暗影中的人,文化,回忆录,[德]娜塔莎·沃丁,52.00元,2022-4,新星出版社,8.5,(424人评价),◎“马里乌波尔三部曲”之二，获奖无数的《她来自马里乌波尔》姊妹篇。◎乌克兰世纪流离与动荡的民族寓言，人类文明悲剧全景切片。父亲出生于俄国，在乌克兰结婚，战...
关山夺路（王鼎钧回忆录四部曲之三）:王鼎钧回忆录四部曲之三,文化,回忆录,王鼎钧,36.00元,2013-1,生活·读书·新知三联书店,9.3,(3016人评价),这是王鼎钧“回忆录四部曲”的第三部，着力描述不同身份、不同阶层、不同地域之间各色人物的面目与选择，以此来对应和诠释被意识形态长期遮蔽的真实历史，触及与国共内...
豹迹:与记忆有关,文化,回忆录,[美国]巫鸿,108,2022-6,上海三联书店,9.4,(13人评价),他是国际知名的美术史家，在艺术研究领域举足轻重，同时他也是当代重要的艺术评论者，从西方艺术、当代艺术还是中国书画艺术，他的很多观点都让人大呼震撼，某种程度上...
昨天的云:王鼎钧回忆录四部曲之一,文化,回忆录,王鼎钧,30.00元,2013-1,生活·读书·新知三联书店,8.8,(3863人评价),这是王鼎钧“回忆录四部曲”的第一部，写故乡、家庭和抗战初期的遭遇。作者对家乡的风土人情、历史掌故及种地劳作信手拈来；同时将个体的遭遇置于宏大的社会背景中，以...
怒目少年:王鼎钧回忆录四部曲之二,文化,回忆录,王鼎钧,32.00元,2013-1,生活·读书·新知三联书店,8.8,(2730人评价),这是王鼎钧“回忆录四部曲”的第二部，记录的是1942年夏天至1945年抗战胜利，一个中学流亡学生辗转安徽阜阳、陕西汉阴等地的经历、见闻与思考。在这一场艰难困...
她来自马里乌波尔,文化,回忆录,[德]娜塔莎·沃丁,58.00元,2021-3,新星出版社,9.1,(6012人评价),★内容介绍“如果你看见过我曾见到的。”母亲总是一再重复这句话。“亲爱的上帝，请让我感觉她感觉到的，只要一瞬间就好。”多年之后，女儿这么说道。娜塔莎·沃...
我们仨,文化,回忆录,杨绛,18.80元,2003-7,生活·读书·新知三联书店,8.7,(287321人评价),《我们仨》是钱钟书夫人杨绛撰写的家庭生活回忆录。1998年，钱钟书逝世，而他和杨绛唯一的女儿钱瑗已于此前（1997年）先他们而去。在人生的伴侣离去四年后，杨...
走过两遍的路:我研究中国的旅程,文化,回忆录,[美]柯文（PaulA.Cohen）,58.00,2022-5,社会科学文献出版社,9.1,(44人评价),★哈佛大学费正清中国研究中心研究员，★师从汉学泰斗费正清、史华慈的史学名家★《在中国发现历史》《历史三调》作者柯文的又一力作★堪称西方汉学界划时代作品...
朴:童庆炳口述自传,文化,回忆录,童庆炳、罗容海,69,2022-1,广西师范大学出版社,9.3,(67人评价),【编辑推荐】他是中国文艺学泰斗也是莫言、余华的老师，被称为一代文坛教父但他首先是他，一个“朴”到极致的人童庆炳的一生，映照的是他所经历时代的历史，...
旧话,文化,回忆录,李伏伽著,62.00元,2022-1,四川人民出版社,9.0,(21人评价),◎保留“川味”语言特色，书写二十世纪上半叶四川社会风貌人情。◎袍哥、教师、劣绅，一个家族三兄弟走出三种人生之路。◎乡绅、军阀明争暗斗，袍哥当道，土匪自封...
你当像鸟飞往你的山,文化,回忆录,[美]塔拉·韦斯特弗,59.00元,2019-10,南海出版公司,8.7,(143255人评价),人们只看到我的与众不同：一个十七岁前从未踏入教室的大山女孩，却戴上一顶学历的高帽，熠熠生辉。只有我知道自己的真面目：我来自一个极少有人能想象的家庭。我的童年...
